Timeseries,Power Consumption (W)
2023-07-10 13:45:00+02:00,2449.346467
2023-07-10 14:00:00+02:00,2352.6782
2023-07-10 14:15:00+02:00,2630.677467
2023-07-10 14:30:00+02:00,2771.3432
2023-07-10 14:45:00+02:00,3710.009267
2023-07-10 15:00:00+02:00,6064.6766
2023-07-10 15:15:00+02:00,7589.3418
2023-07-10 15:30:00+02:00,7376.675667
2023-07-10 15:45:00+02:00,6396.674533
2023-07-10 16:00:00+02:00,4310.005333
2023-07-10 16:15:00+02:00,4476.671867
2023-07-10 16:30:00+02:00,4687.672533
2023-07-10 16:45:00+02:00,5055.006
2023-07-10 17:00:00+02:00,4941.675867
2023-07-10 17:15:00+02:00,4055.018267
2023-07-10 17:30:00+02:00,4485.021067
2023-07-10 17:45:00+02:00,4374.3584
2023-07-10 18:00:00+02:00,3426.026467
2023-07-10 18:15:00+02:00,3586.027267
2023-07-10 18:30:00+02:00,3189.029067
2023-07-10 18:45:00+02:00,3163.695733
2023-07-10 19:00:00+02:00,3292.361
2023-07-10 19:15:00+02:00,3348.362267
2023-07-10 19:30:00+02:00,3644.023667
2023-07-10 19:45:00+02:00,3415.022067
2023-07-10 20:00:00+02:00,2963.361067
2023-07-10 20:15:00+02:00,3001.359133
2023-07-10 20:30:00+02:00,2686.024867
2023-07-10 20:45:00+02:00,2343.359133
2023-07-10 21:00:00+02:00,2121.692867
2023-07-10 21:15:00+02:00,2765.6854
2023-07-10 21:30:00+02:00,2929.682533
2023-07-10 21:45:00+02:00,2657.018267
2023-07-10 22:00:00+02:00,2798.6824
2023-07-10 22:15:00+02:00,3175.012867
2023-07-10 22:30:00+02:00,2664.014467
2023-07-10 22:45:00+02:00,2423.681267
2023-07-10 23:00:00+02:00,2074.348733
2023-07-10 23:15:00+02:00,2245.0138
2023-07-10 23:30:00+02:00,2084.0142
2023-07-10 23:45:00+02:00,1153.0198
2023-07-11 00:00:00+02:00,280.005
2023-07-11 00:15:00+02:00,660.0047333
2023-07-11 00:30:00+02:00,1030.003667
2023-07-11 00:45:00+02:00,1190.003333
2023-07-11 01:00:00+02:00,1140.007533
2023-07-11 01:15:00+02:00,1180.008667
2023-07-11 01:30:00+02:00,1387.341933
2023-07-11 01:45:00+02:00,1400.009867
2023-07-11 02:00:00+02:00,1295.3436
2023-07-11 02:15:00+02:00,1210.011
2023-07-11 02:30:00+02:00,1416.009267
2023-07-11 02:45:00+02:00,1421.007933
2023-07-11 03:00:00+02:00,1333.342267
2023-07-11 03:15:00+02:00,1350.0082
2023-07-11 03:30:00+02:00,1384.340467
2023-07-11 03:45:00+02:00,1452.3392
2023-07-11 04:00:00+02:00,1511.0056
2023-07-11 04:15:00+02:00,1379.6742
2023-07-11 04:30:00+02:00,1304.6738
2023-07-11 04:45:00+02:00,1415.0058
2023-07-11 05:00:00+02:00,1427.0052
2023-07-11 05:15:00+02:00,1430.0056
2023-07-11 05:30:00+02:00,1420.0048
2023-07-11 05:45:00+02:00,1700.007333
2023-07-11 06:00:00+02:00,2765.0128
2023-07-11 06:15:00+02:00,2609.680333
2023-07-11 06:30:00+02:00,3755.014067
2023-07-11 06:45:00+02:00,3903.682
2023-07-11 07:00:00+02:00,2873.342
2023-07-11 07:15:00+02:00,1524.673067
2023-07-11 07:30:00+02:00,1518.673733
2023-07-11 07:45:00+02:00,1464.675133
2023-07-11 08:00:00+02:00,1526.009733
2023-07-11 08:15:00+02:00,1553.346333
2023-07-11 08:30:00+02:00,1953.344667
2023-07-11 08:45:00+02:00,1986.012067
2023-07-11 09:00:00+02:00,2140.680467
2023-07-11 09:15:00+02:00,2586.681267
2023-07-11 09:30:00+02:00,2334.686933
2023-07-11 09:45:00+02:00,3106.019067
2023-07-11 10:00:00+02:00,4183.3458
2023-07-11 10:15:00+02:00,4382.010267
2023-07-11 10:30:00+02:00,4278.6772
2023-07-11 10:45:00+02:00,4323.342
2023-07-11 11:00:00+02:00,3982.675667
2023-07-11 11:15:00+02:00,4274.007133
2023-07-11 11:30:00+02:00,4132.6748
2023-07-11 11:45:00+02:00,3580.678067
2023-07-11 12:00:00+02:00,2842.6866
2023-07-11 12:15:00+02:00,2086.023267
2023-07-11 12:30:00+02:00,2162.021133
2023-07-11 12:45:00+02:00,2794.682867
2023-07-11 13:00:00+02:00,2632.681533
2023-07-11 13:15:00+02:00,2507.345733
2023-07-11 13:30:00+02:00,2918.009933
2023-07-11 13:45:00+02:00,2775.344133
2023-07-11 14:00:00+02:00,2010.676933
2023-07-11 14:15:00+02:00,2510.005867
2023-07-11 14:30:00+02:00,2310.009133
2023-07-11 14:45:00+02:00,2733.3428
2023-07-11 15:00:00+02:00,3633.346467
2023-07-11 15:15:00+02:00,6370.0122
2023-07-11 15:30:00+02:00,5490.012933
2023-07-11 15:45:00+02:00,5520.011667
2023-07-11 16:00:00+02:00,4953.340067
2023-07-11 16:15:00+02:00,4550.003067
2023-07-11 16:30:00+02:00,4323.337533
2023-07-11 16:45:00+02:00,4060.005533
2023-07-11 17:00:00+02:00,3993.341467
2023-07-11 17:15:00+02:00,4153.3442
2023-07-11 17:30:00+02:00,4312.012067
2023-07-11 17:45:00+02:00,4174.013133
2023-07-11 18:00:00+02:00,3890.0166
2023-07-11 18:15:00+02:00,3748.019867
2023-07-11 18:30:00+02:00,3604.357467
2023-07-11 18:45:00+02:00,3763.6914
2023-07-11 19:00:00+02:00,3691.357067
2023-07-11 19:15:00+02:00,3091.359867
2023-07-11 19:30:00+02:00,3002.024133
2023-07-11 19:45:00+02:00,3667.3512
2023-07-11 20:00:00+02:00,3965.3504
2023-07-11 20:15:00+02:00,3622.0166
2023-07-11 20:30:00+02:00,3722.6814
2023-07-11 20:45:00+02:00,3741.3482
2023-07-11 21:00:00+02:00,3584.350133
2023-07-11 21:15:00+02:00,3692.0148
2023-07-11 21:30:00+02:00,3148.350467
2023-07-11 21:45:00+02:00,3459.0136
2023-07-11 22:00:00+02:00,4059.6778
2023-07-11 22:15:00+02:00,3290.348
2023-07-11 22:30:00+02:00,2894.014133
2023-07-11 22:45:00+02:00,2390.015533
2023-07-11 23:00:00+02:00,2357.013067
2023-07-11 23:15:00+02:00,1961.6796
2023-07-11 23:30:00+02:00,1665.012533
2023-07-11 23:45:00+02:00,800.6852667
2023-07-12 00:00:00+02:00,490.0037333
2023-07-12 00:15:00+02:00,650.0048
2023-07-12 00:30:00+02:00,680.0060667
2023-07-12 00:45:00+02:00,850.0071333
2023-07-12 01:00:00+02:00,1440.0056
2023-07-12 01:15:00+02:00,1490.0072
2023-07-12 01:30:00+02:00,1435.676
2023-07-12 01:45:00+02:00,1271.009533
2023-07-12 02:00:00+02:00,1473.6732
2023-07-12 02:15:00+02:00,1536.005933
2023-07-12 02:30:00+02:00,1466.005
2023-07-12 02:45:00+02:00,1367.005867
2023-07-12 03:00:00+02:00,1491.005733
2023-07-12 03:15:00+02:00,1379.672867
2023-07-12 03:30:00+02:00,1151.009267
2023-07-12 03:45:00+02:00,1387.0088
2023-07-12 04:00:00+02:00,1371.6758
2023-07-12 04:15:00+02:00,1213.6754
2023-07-12 04:30:00+02:00,1515.007
2023-07-12 04:45:00+02:00,1508.006467
2023-07-12 05:00:00+02:00,1174.673667
2023-07-12 05:15:00+02:00,1441.003467
2023-07-12 05:30:00+02:00,1525.002133
2023-07-12 05:45:00+02:00,1945.003467
2023-07-12 06:00:00+02:00,4097.008733
2023-07-12 06:15:00+02:00,3708.013933
2023-07-12 06:30:00+02:00,4989.345333
2023-07-12 06:45:00+02:00,4200.0114
2023-07-12 07:00:00+02:00,1598.009267
2023-07-12 07:15:00+02:00,1362.009933
2023-07-12 07:30:00+02:00,1510.675067
2023-07-12 07:45:00+02:00,1380.677733
2023-07-12 08:00:00+02:00,1217.3438
2023-07-12 08:15:00+02:00,1519.344133
2023-07-12 08:30:00+02:00,1526.013333
2023-07-12 08:45:00+02:00,1798.679867
2023-07-12 09:00:00+02:00,2010.0162
2023-07-12 09:15:00+02:00,2299.3504
2023-07-12 09:30:00+02:00,2906.682467
2023-07-12 09:45:00+02:00,2836.015467
2023-07-12 10:00:00+02:00,3037.3462
2023-07-12 10:15:00+02:00,3400.010467
2023-07-12 10:30:00+02:00,3651.343333
2023-07-12 10:45:00+02:00,3666.6766
2023-07-12 11:00:00+02:00,4128.008667
2023-07-12 11:15:00+02:00,3710.010667
2023-07-12 11:30:00+02:00,3670.679067
2023-07-12 11:45:00+02:00,3728.680333
2023-07-12 12:00:00+02:00,4200.016067
2023-07-12 12:15:00+02:00,4132.017333
2023-07-12 12:30:00+02:00,4019.349533
2023-07-12 12:45:00+02:00,3670.0146
2023-07-12 13:00:00+02:00,3204.677867
2023-07-12 13:15:00+02:00,2940.010267
2023-07-12 13:30:00+02:00,3144.0108
2023-07-12 13:45:00+02:00,2976.0124
2023-07-12 14:00:00+02:00,3022.678333
2023-07-12 14:15:00+02:00,2953.341467
2023-07-12 14:30:00+02:00,3813.338067
2023-07-12 14:45:00+02:00,4479.340067
2023-07-12 15:00:00+02:00,5364.680333
2023-07-12 15:15:00+02:00,4986.681
2023-07-12 15:30:00+02:00,5320.012667
2023-07-12 15:45:00+02:00,4593.346067
2023-07-12 16:00:00+02:00,5283.339133
2023-07-12 16:15:00+02:00,4650.002467
2023-07-12 16:30:00+02:00,5036.669933
2023-07-12 16:45:00+02:00,5250.005467
2023-07-12 17:00:00+02:00,5428.006267
2023-07-12 17:15:00+02:00,4653.013067
2023-07-12 17:30:00+02:00,3916.684133
2023-07-12 17:45:00+02:00,4219.355933
2023-07-12 18:00:00+02:00,4200.027067
2023-07-12 18:15:00+02:00,3434.692333
2023-07-12 18:30:00+02:00,3358.028333
2023-07-12 18:45:00+02:00,3217.364533
2023-07-12 19:00:00+02:00,3148.699133
2023-07-12 19:15:00+02:00,3216.694867
2023-07-12 19:30:00+02:00,3009.360733
2023-07-12 19:45:00+02:00,2970.028533
2023-07-12 20:00:00+02:00,3624.6904
2023-07-12 20:15:00+02:00,3461.354867
2023-07-12 20:30:00+02:00,3600.6862
2023-07-12 20:45:00+02:00,3528.019133
2023-07-12 21:00:00+02:00,3183.3534
2023-07-12 21:15:00+02:00,2630.3552
2023-07-12 21:30:00+02:00,2846.35
2023-07-12 21:45:00+02:00,2740.349733
2023-07-12 22:00:00+02:00,3530.678
2023-07-12 22:15:00+02:00,3538.678267
2023-07-12 22:30:00+02:00,3219.011667
2023-07-12 22:45:00+02:00,3011.343933
2023-07-12 23:00:00+02:00,2816.008467
2023-07-12 23:15:00+02:00,2283.343533
2023-07-12 23:30:00+02:00,1820.011
2023-07-12 23:45:00+02:00,942.0152667
2023-07-13 00:00:00+02:00,300.0086
2023-07-13 00:15:00+02:00,1090.0066
2023-07-13 00:30:00+02:00,1243.005867
2023-07-13 00:45:00+02:00,1215.006
2023-07-13 01:00:00+02:00,1095.0074
2023-07-13 01:15:00+02:00,1240.340733
2023-07-13 01:30:00+02:00,1285.0084
2023-07-13 01:45:00+02:00,1383.0086
2023-07-13 02:00:00+02:00,1545.007
2023-07-13 02:15:00+02:00,1495.3406
2023-07-13 02:30:00+02:00,1315.006667
2023-07-13 02:45:00+02:00,1412.674267
2023-07-13 03:00:00+02:00,1395.674533
2023-07-13 03:15:00+02:00,1529.3386
2023-07-13 03:30:00+02:00,1516.003467
2023-07-13 03:45:00+02:00,1565.336867
2023-07-13 04:00:00+02:00,1348.340267
2023-07-13 04:15:00+02:00,1254.339067
2023-07-13 04:30:00+02:00,1520.004067
2023-07-13 04:45:00+02:00,1520.0028
2023-07-13 05:00:00+02:00,1453.336933
2023-07-13 05:15:00+02:00,1415.004733
2023-07-13 05:30:00+02:00,1460.3376
2023-07-13 05:45:00+02:00,1670.0068
2023-07-13 06:00:00+02:00,3560.0106
2023-07-13 06:15:00+02:00,4073.344867
2023-07-13 06:30:00+02:00,4434.010133
2023-07-13 06:45:00+02:00,3482.677667
2023-07-13 07:00:00+02:00,1930.006067
2023-07-13 07:15:00+02:00,1470.005667
2023-07-13 07:30:00+02:00,1522.0108
2023-07-13 07:45:00+02:00,1530.010067
2023-07-13 08:00:00+02:00,1482.678667
2023-07-13 08:15:00+02:00,1434.0174
2023-07-13 08:30:00+02:00,1652.684533
2023-07-13 08:45:00+02:00,2112.685067
2023-07-13 09:00:00+02:00,2236.6872
2023-07-13 09:15:00+02:00,2796.020667
2023-07-13 09:30:00+02:00,2946.019933
2023-07-13 09:45:00+02:00,3912.013467
2023-07-13 10:00:00+02:00,4110.011467
2023-07-13 10:15:00+02:00,4834.009933
2023-07-13 10:30:00+02:00,5160.6748
2023-07-13 10:45:00+02:00,3824.010933
2023-07-13 11:00:00+02:00,3228.0116
2023-07-13 11:15:00+02:00,3278.011467
2023-07-13 11:30:00+02:00,3312.679067
2023-07-13 11:45:00+02:00,3260.6842
2023-07-13 12:00:00+02:00,3839.3514
2023-07-13 12:15:00+02:00,4167.3478
2023-07-13 12:30:00+02:00,4498.01
2023-07-13 12:45:00+02:00,4002.6774
2023-07-13 13:00:00+02:00,3223.3458
2023-07-13 13:15:00+02:00,2663.347
2023-07-13 13:30:00+02:00,2416.680533
2023-07-13 13:45:00+02:00,1784.0126
2023-07-13 14:00:00+02:00,1766.678733
2023-07-13 14:15:00+02:00,1770.0082
2023-07-13 14:30:00+02:00,2236.673467
2023-07-13 14:45:00+02:00,2494.675133
2023-07-13 15:00:00+02:00,3993.347867
2023-07-13 15:15:00+02:00,5120.013867
2023-07-13 15:30:00+02:00,4813.3466
2023-07-13 15:45:00+02:00,3950.011467
2023-07-13 16:00:00+02:00,3613.3398
2023-07-13 16:15:00+02:00,3793.339067
2023-07-13 16:30:00+02:00,4250.005133
2023-07-13 16:45:00+02:00,4590.0062
2023-07-13 17:00:00+02:00,4403.341
2023-07-13 17:15:00+02:00,3578.345733
2023-07-13 17:30:00+02:00,3527.017
2023-07-13 17:45:00+02:00,4030.348933
2023-07-13 18:00:00+02:00,3991.354133
2023-07-13 18:15:00+02:00,3973.354067
2023-07-13 18:30:00+02:00,4024.357133
2023-07-13 18:45:00+02:00,4775.0248
2023-07-13 19:00:00+02:00,5135.3576
2023-07-13 19:15:00+02:00,5044.023267
2023-07-13 19:30:00+02:00,4388.024
2023-07-13 19:45:00+02:00,4082.022067
2023-07-13 20:00:00+02:00,4163.688267
2023-07-13 20:15:00+02:00,3717.690667
2023-07-13 20:30:00+02:00,3402.023133
2023-07-13 20:45:00+02:00,3976.686333
2023-07-13 21:00:00+02:00,3879.3512
2023-07-13 21:15:00+02:00,3400.0172
2023-07-13 21:30:00+02:00,3383.3492
2023-07-13 21:45:00+02:00,3651.013267
2023-07-13 22:00:00+02:00,3578.680533
2023-07-13 22:15:00+02:00,2673.351467
2023-07-13 22:30:00+02:00,2664.016
2023-07-13 22:45:00+02:00,2639.348733
2023-07-13 23:00:00+02:00,1970.017533
2023-07-13 23:15:00+02:00,1906.682733
2023-07-13 23:30:00+02:00,1862.015267
2023-07-13 23:45:00+02:00,1016.016533
2023-07-14 00:00:00+02:00,323.3415333
2023-07-14 00:15:00+02:00,605.0078
2023-07-14 00:30:00+02:00,730.0078667
2023-07-14 00:45:00+02:00,910.0082667
2023-07-14 01:00:00+02:00,1019.008867
2023-07-14 01:15:00+02:00,1413.3394
2023-07-14 01:30:00+02:00,1491.339533
2023-07-14 01:45:00+02:00,1220.008067
2023-07-14 02:00:00+02:00,1490.6728
2023-07-14 02:15:00+02:00,1494.338733
2023-07-14 02:30:00+02:00,1420.006733
2023-07-14 02:45:00+02:00,1343.673
2023-07-14 03:00:00+02:00,1332.342133
2023-07-14 03:15:00+02:00,1405.009733
2023-07-14 03:30:00+02:00,1195.011133
2023-07-14 03:45:00+02:00,1395.0098
2023-07-14 04:00:00+02:00,1505.009067
2023-07-14 04:15:00+02:00,1405.009733
2023-07-14 04:30:00+02:00,1485.007133
2023-07-14 04:45:00+02:00,1475.005267
2023-07-14 05:00:00+02:00,1515.005
2023-07-14 05:15:00+02:00,1515.005
2023-07-14 05:30:00+02:00,1165.007133
2023-07-14 05:45:00+02:00,1475.005533
2023-07-14 06:00:00+02:00,3275.008467
2023-07-14 06:15:00+02:00,4605.012533
2023-07-14 06:30:00+02:00,2405.016
2023-07-14 06:45:00+02:00,3345.013067
2023-07-14 07:00:00+02:00,1668.009867
2023-07-14 07:15:00+02:00,1354.009933
2023-07-14 07:30:00+02:00,1402.009867
2023-07-14 07:45:00+02:00,1326.012867
2023-07-14 08:00:00+02:00,1416.678533
2023-07-14 08:15:00+02:00,1716.011867
2023-07-14 08:30:00+02:00,2089.346267
2023-07-14 08:45:00+02:00,2527.346933
2023-07-14 09:00:00+02:00,2383.3492
2023-07-14 09:15:00+02:00,2433.352267
2023-07-14 09:30:00+02:00,2916.683133
2023-07-14 09:45:00+02:00,3208.016333
2023-07-14 10:00:00+02:00,3511.345133
2023-07-14 10:15:00+02:00,3051.3462
2023-07-14 10:30:00+02:00,3176.68
2023-07-14 10:45:00+02:00,3857.342867
2023-07-14 11:00:00+02:00,4015.341867
2023-07-14 11:15:00+02:00,4382.6734
2023-07-14 11:30:00+02:00,4120.674667
2023-07-14 11:45:00+02:00,4014.6778
2023-07-14 12:00:00+02:00,4085.345533
2023-07-14 12:15:00+02:00,4280.012733
2023-07-14 12:30:00+02:00,4484.677333
2023-07-14 12:45:00+02:00,3466.015067
2023-07-14 13:00:00+02:00,3308.017133
2023-07-14 13:15:00+02:00,3111.3508
2023-07-14 13:30:00+02:00,2820.6824
2023-07-14 13:45:00+02:00,2483.344333
2023-07-14 14:00:00+02:00,2231.344667
2023-07-14 14:15:00+02:00,2490.009867
2023-07-14 14:30:00+02:00,3256.675533
2023-07-14 14:45:00+02:00,3773.342667
2023-07-14 15:00:00+02:00,6116.679
2023-07-14 15:15:00+02:00,6000.012533
2023-07-14 15:30:00+02:00,6096.680267
2023-07-14 15:45:00+02:00,5040.010333
2023-07-14 16:00:00+02:00,3843.3398
2023-07-14 16:15:00+02:00,3896.670667
2023-07-14 16:30:00+02:00,3516.6704
2023-07-14 16:45:00+02:00,3563.3388
2023-07-14 17:00:00+02:00,3750.009333
2023-07-14 17:15:00+02:00,4730.0108
2023-07-14 17:30:00+02:00,4562.680733
2023-07-14 17:45:00+02:00,3673.355533
2023-07-14 18:00:00+02:00,3264.693867
2023-07-14 18:15:00+02:00,4031.6922
2023-07-14 18:30:00+02:00,3872.690867
2023-07-14 18:45:00+02:00,3365.355
2023-07-14 19:00:00+02:00,3803.353267
2023-07-14 19:15:00+02:00,3810.3518
2023-07-14 19:30:00+02:00,3575.021067
2023-07-14 19:45:00+02:00,3660.0184
2023-07-14 20:00:00+02:00,3135.019733
2023-07-14 20:15:00+02:00,3432.351867
2023-07-14 20:30:00+02:00,3558.0184
2023-07-14 20:45:00+02:00,3420.6848
2023-07-14 21:00:00+02:00,3245.020067
2023-07-14 21:15:00+02:00,3164.0208
2023-07-14 21:30:00+02:00,3396.350733
2023-07-14 21:45:00+02:00,3309.016267
2023-07-14 22:00:00+02:00,3218.0162
2023-07-14 22:15:00+02:00,3386.680933
2023-07-14 22:30:00+02:00,3475.345267
2023-07-14 22:45:00+02:00,2945.681867
2023-07-14 23:00:00+02:00,2395.683267
2023-07-14 23:15:00+02:00,2270.6828
2023-07-14 23:30:00+02:00,1922.0152
2023-07-14 23:45:00+02:00,800.0192
2023-07-15 00:00:00+02:00,423.3420667
2023-07-15 00:15:00+02:00,630.0094667
2023-07-15 00:30:00+02:00,711.3435333
2023-07-15 00:45:00+02:00,861.0088
2023-07-15 01:00:00+02:00,1185.007267
2023-07-15 01:15:00+02:00,1317.007333
2023-07-15 01:30:00+02:00,1205.674733
2023-07-15 01:45:00+02:00,1042.676333
2023-07-15 02:00:00+02:00,1069.676733
2023-07-15 02:15:00+02:00,1359.675067
2023-07-15 02:30:00+02:00,1535.007
2023-07-15 02:45:00+02:00,1480.341133
2023-07-15 03:00:00+02:00,1480.0074
2023-07-15 03:15:00+02:00,1430.3408
2023-07-15 03:30:00+02:00,1425.674267
2023-07-15 03:45:00+02:00,1378.674
2023-07-15 04:00:00+02:00,1476.673733
2023-07-15 04:15:00+02:00,1393.34
2023-07-15 04:30:00+02:00,1472.339733
2023-07-15 04:45:00+02:00,1520.006067
2023-07-15 05:00:00+02:00,1379.006467
2023-07-15 05:15:00+02:00,1435.005133
2023-07-15 05:30:00+02:00,1480.004533
2023-07-15 05:45:00+02:00,1465.673067
2023-07-15 06:00:00+02:00,1489.0122
2023-07-15 06:15:00+02:00,4131.3496
2023-07-15 06:30:00+02:00,5490.015667
2023-07-15 06:45:00+02:00,4772.680933
2023-07-15 07:00:00+02:00,1431.343933
2023-07-15 07:15:00+02:00,1502.009333
2023-07-15 07:30:00+02:00,1604.012333
2023-07-15 07:45:00+02:00,1676.008667
2023-07-15 08:00:00+02:00,1518.6768
2023-07-15 08:15:00+02:00,2060.014
2023-07-15 08:30:00+02:00,2284.0176
2023-07-15 08:45:00+02:00,3134.6844
2023-07-15 09:00:00+02:00,3358.6826
2023-07-15 09:15:00+02:00,3323.349733
2023-07-15 09:30:00+02:00,3536.6846
2023-07-15 09:45:00+02:00,3214.016533
2023-07-15 10:00:00+02:00,3905.348
2023-07-15 10:15:00+02:00,4521.344133
2023-07-15 10:30:00+02:00,5132.0066
2023-07-15 10:45:00+02:00,5162.673133
2023-07-15 11:00:00+02:00,5010.6728
2023-07-15 11:15:00+02:00,4310.008133
2023-07-15 11:30:00+02:00,3458.011333
2023-07-15 11:45:00+02:00,3102.0142
2023-07-15 12:00:00+02:00,3177.353067
2023-07-15 12:15:00+02:00,4233.3512
2023-07-15 12:30:00+02:00,4723.346133
2023-07-15 12:45:00+02:00,4410.010733
2023-07-15 13:00:00+02:00,3430.011933
2023-07-15 13:15:00+02:00,3466.676133
2023-07-15 13:30:00+02:00,2831.344267
2023-07-15 13:45:00+02:00,2176.0122
2023-07-15 14:00:00+02:00,2422.675
2023-07-15 14:15:00+02:00,2043.3428
2023-07-15 14:30:00+02:00,2110.009333
2023-07-15 14:45:00+02:00,2204.677067
2023-07-15 15:00:00+02:00,2883.3484
2023-07-15 15:15:00+02:00,5143.3474
2023-07-15 15:30:00+02:00,5036.680667
2023-07-15 15:45:00+02:00,4416.677267
2023-07-15 16:00:00+02:00,4430.005067
2023-07-15 16:15:00+02:00,4000.003467
2023-07-15 16:30:00+02:00,4350.004667
2023-07-15 16:45:00+02:00,4773.3374
2023-07-15 17:00:00+02:00,5303.340133
2023-07-15 17:15:00+02:00,4959.347133
2023-07-15 17:30:00+02:00,4749.6834
2023-07-15 17:45:00+02:00,4619.353067
2023-07-15 18:00:00+02:00,4595.692533
2023-07-15 18:15:00+02:00,4496.357267
2023-07-15 18:30:00+02:00,4003.358467
2023-07-15 18:45:00+02:00,3445.361733
2023-07-15 19:00:00+02:00,3983.359867
2023-07-15 19:15:00+02:00,3988.690333
2023-07-15 19:30:00+02:00,2741.028533
2023-07-15 19:45:00+02:00,2771.6938
2023-07-15 20:00:00+02:00,2764.030533
2023-07-15 20:15:00+02:00,3153.0262
2023-07-15 20:30:00+02:00,3223.3564
2023-07-15 20:45:00+02:00,3370.685933
2023-07-15 21:00:00+02:00,2865.019333
2023-07-15 21:15:00+02:00,2527.355
2023-07-15 21:30:00+02:00,2786.685733
2023-07-15 21:45:00+02:00,2443.354267
2023-07-15 22:00:00+02:00,2514.0216
2023-07-15 22:15:00+02:00,2798.018267
2023-07-15 22:30:00+02:00,3252.016333
2023-07-15 22:45:00+02:00,3162.681467
2023-07-15 23:00:00+02:00,2610.013133
2023-07-15 23:15:00+02:00,2121.346
2023-07-15 23:30:00+02:00,1770.012533
2023-07-15 23:45:00+02:00,856.0178667
2023-07-16 00:00:00+02:00,400.0070667
2023-07-16 00:15:00+02:00,700.0068667
2023-07-16 00:30:00+02:00,1070.008
2023-07-16 00:45:00+02:00,1250.0086
2023-07-16 01:00:00+02:00,1264.342067
2023-07-16 01:15:00+02:00,1455.007733
2023-07-16 01:30:00+02:00,1458.008133
2023-07-16 01:45:00+02:00,1511.007267
2023-07-16 02:00:00+02:00,1320.341333
2023-07-16 02:15:00+02:00,1276.342867
2023-07-16 02:30:00+02:00,1478.008667
2023-07-16 02:45:00+02:00,1470.008333
2023-07-16 03:00:00+02:00,1410.008733
2023-07-16 03:15:00+02:00,1342.342067
2023-07-16 03:30:00+02:00,1420.0068
2023-07-16 03:45:00+02:00,1390.007
2023-07-16 04:00:00+02:00,1460.006533
2023-07-16 04:15:00+02:00,1415.3406
2023-07-16 04:30:00+02:00,1427.6736
2023-07-16 04:45:00+02:00,1535.006
2023-07-16 05:00:00+02:00,1531.673333
2023-07-16 05:15:00+02:00,1462.6736
2023-07-16 05:30:00+02:00,1480.0068
2023-07-16 05:45:00+02:00,1330.008
2023-07-16 06:00:00+02:00,2560.012133
2023-07-16 06:15:00+02:00,3583.0148
2023-07-16 06:30:00+02:00,3231.016933
2023-07-16 06:45:00+02:00,2550.0162
2023-07-16 07:00:00+02:00,2230.0102
2023-07-16 07:15:00+02:00,1530.0086
2023-07-16 07:30:00+02:00,1458.008733
2023-07-16 07:45:00+02:00,1383.344733
2023-07-16 08:00:00+02:00,1536.011533
