Timeseries,Power Consumption (W)
2024-01-16 03:15:00+01:00,0.002
2024-01-16 03:30:00+01:00,0.002
2024-01-16 03:45:00+01:00,0.002
2024-01-16 04:00:00+01:00,0.002
2024-01-16 04:15:00+01:00,0.002266667
2024-01-16 04:30:00+01:00,0.003
2024-01-16 04:45:00+01:00,0.003
2024-01-16 05:00:00+01:00,0.0038
2024-01-16 05:15:00+01:00,0.004
2024-01-16 05:30:00+01:00,0.004
2024-01-16 05:45:00+01:00,1900.009333
2024-01-16 06:00:00+01:00,2333.362733
2024-01-16 06:15:00+01:00,4133.370067
2024-01-16 06:30:00+01:00,10266.7074
2024-01-16 06:45:00+01:00,11966.70533
2024-01-16 07:00:00+01:00,9400.030933
2024-01-16 07:15:00+01:00,8666.6918
2024-01-16 07:30:00+01:00,12500.02613
2024-01-16 07:45:00+01:00,11166.69507
2024-01-16 08:00:00+01:00,12566.6964
2024-01-16 08:15:00+01:00,21400.0292
2024-01-16 08:30:00+01:00,19706.69887
2024-01-16 08:45:00+01:00,12200.03653
2024-01-16 09:00:00+01:00,15553.36853
2024-01-16 09:15:00+01:00,14366.6996
2024-01-16 09:30:00+01:00,13146.6986
2024-01-16 09:45:00+01:00,8493.3676
2024-01-16 10:00:00+01:00,7353.365867
2024-01-16 10:15:00+01:00,6193.365467
2024-01-16 10:30:00+01:00,11720.02727
2024-01-16 10:45:00+01:00,11213.35847
2024-01-16 11:00:00+01:00,11100.0248
2024-01-16 11:15:00+01:00,10173.3612
2024-01-16 11:30:00+01:00,8900.0292
2024-01-16 11:45:00+01:00,7300.033267
2024-01-16 12:00:00+01:00,5700.039133
2024-01-16 12:15:00+01:00,8253.3726
2024-01-16 12:30:00+01:00,7873.373333
2024-01-16 12:45:00+01:00,8573.371333
2024-01-16 13:00:00+01:00,5226.702733
2024-01-16 13:15:00+01:00,5980.0338
2024-01-16 13:30:00+01:00,5500.034133
2024-01-16 13:45:00+01:00,4086.7014
2024-01-16 14:00:00+01:00,3326.700933
2024-01-16 14:15:00+01:00,2633.3672
2024-01-16 14:30:00+01:00,2380.032933
2024-01-16 14:45:00+01:00,2846.703267
2024-01-16 15:00:00+01:00,4440.046933
2024-01-16 15:15:00+01:00,5120.047333
2024-01-16 15:30:00+01:00,5860.046267
2024-01-16 15:45:00+01:00,3666.7114
2024-01-16 16:00:00+01:00,4280.0314
2024-01-16 16:15:00+01:00,6700.027133
2024-01-16 16:30:00+01:00,7966.6936
2024-01-16 16:45:00+01:00,6593.363467
2024-01-16 17:00:00+01:00,10793.3666
2024-01-16 17:15:00+01:00,9146.703533
2024-01-16 17:30:00+01:00,7006.7066
2024-01-16 17:45:00+01:00,9000.0406
2024-01-16 18:00:00+01:00,11273.3804
2024-01-16 18:15:00+01:00,10500.05007
2024-01-16 18:30:00+01:00,14346.7156
2024-01-16 18:45:00+01:00,14493.37853
2024-01-16 19:00:00+01:00,13240.04513
2024-01-16 19:15:00+01:00,12813.37633
2024-01-16 19:30:00+01:00,6500.046467
2024-01-16 19:45:00+01:00,7766.712
2024-01-16 20:00:00+01:00,14140.0398
2024-01-16 20:15:00+01:00,21500.034
2024-01-16 20:30:00+01:00,17800.03207
2024-01-16 20:45:00+01:00,15000.0316
2024-01-16 21:00:00+01:00,10833.36327
2024-01-16 21:15:00+01:00,7913.362267
2024-01-16 21:30:00+01:00,7793.3584
2024-01-16 21:45:00+01:00,6200.019867
2024-01-16 22:00:00+01:00,6333.349067
2024-01-16 22:15:00+01:00,3800.013333
2024-01-16 22:30:00+01:00,2473.344467
2024-01-16 22:45:00+01:00,1900.008267
2024-01-16 23:00:00+01:00,2800.005467
2024-01-16 23:15:00+01:00,2920.003933
2024-01-16 23:30:00+01:00,2300.003267
2024-01-16 23:45:00+01:00,600.0036
2024-01-17 00:00:00+01:00,0
2024-01-17 00:15:00+01:00,0
2024-01-17 00:30:00+01:00,0
2024-01-17 00:45:00+01:00,0
2024-01-17 01:00:00+01:00,0
2024-01-17 01:15:00+01:00,0
2024-01-17 01:30:00+01:00,0
2024-01-17 01:45:00+01:00,0.0008
2024-01-17 02:00:00+01:00,0.002
2024-01-17 02:15:00+01:00,0.002
2024-01-17 02:30:00+01:00,0.002
2024-01-17 02:45:00+01:00,0.002
2024-01-17 03:00:00+01:00,0.002
2024-01-17 03:15:00+01:00,0.002
2024-01-17 03:30:00+01:00,0.002533333
2024-01-17 03:45:00+01:00,266.6694
2024-01-17 04:00:00+01:00,1000.002
2024-01-17 04:15:00+01:00,466.6692
2024-01-17 04:30:00+01:00,0.003
2024-01-17 04:45:00+01:00,0.0036
2024-01-17 05:00:00+01:00,0.005
2024-01-17 05:15:00+01:00,0.0054
2024-01-17 05:30:00+01:00,0.006
2024-01-17 05:45:00+01:00,333.3446
2024-01-17 06:00:00+01:00,2866.6956
2024-01-17 06:15:00+01:00,8666.700867
2024-01-17 06:30:00+01:00,8866.704867
2024-01-17 06:45:00+01:00,6000.041333
2024-01-17 07:00:00+01:00,7166.695667
2024-01-17 07:15:00+01:00,14700.02447
2024-01-17 07:30:00+01:00,7200.0262
2024-01-17 07:45:00+01:00,4600.028333
2024-01-17 08:00:00+01:00,5000.0296
2024-01-17 08:15:00+01:00,4533.364067
2024-01-17 08:30:00+01:00,13500.02847
2024-01-17 08:45:00+01:00,13200.02907
2024-01-17 09:00:00+01:00,14433.36093
2024-01-17 09:15:00+01:00,16433.3602
2024-01-17 09:30:00+01:00,13973.3618
2024-01-17 09:45:00+01:00,15933.3596
2024-01-17 10:00:00+01:00,12900.02807
2024-01-17 10:15:00+01:00,9093.361733
2024-01-17 10:30:00+01:00,6913.363533
2024-01-17 10:45:00+01:00,5880.028667
2024-01-17 11:00:00+01:00,4200.028067
2024-01-17 11:15:00+01:00,5066.6944
2024-01-17 11:30:00+01:00,4886.694667
2024-01-17 11:45:00+01:00,3600.033
2024-01-17 12:00:00+01:00,3400.039
2024-01-17 12:15:00+01:00,6020.040067
2024-01-17 12:30:00+01:00,6513.3744
2024-01-17 12:45:00+01:00,9860.036933
2024-01-17 13:00:00+01:00,8113.367533
2024-01-17 13:15:00+01:00,8833.364
2024-01-17 13:30:00+01:00,8726.696467
2024-01-17 13:45:00+01:00,6020.0316
2024-01-17 14:00:00+01:00,3146.6998
2024-01-17 14:15:00+01:00,4680.032267
2024-01-17 14:30:00+01:00,5320.0322
2024-01-17 14:45:00+01:00,8553.365267
2024-01-17 15:00:00+01:00,7706.711933
2024-01-17 15:15:00+01:00,7193.3816
2024-01-17 15:30:00+01:00,5140.047933
2024-01-17 15:45:00+01:00,2213.377933
2024-01-17 16:00:00+01:00,3033.368667
2024-01-17 16:15:00+01:00,2913.365867
2024-01-17 16:30:00+01:00,3246.6998
2024-01-17 16:45:00+01:00,2220.0356
2024-01-17 17:00:00+01:00,1240.037467
2024-01-17 17:15:00+01:00,3006.7024
2024-01-17 17:30:00+01:00,7100.0366
2024-01-17 17:45:00+01:00,11246.70473
2024-01-17 18:00:00+01:00,17253.375
2024-01-17 18:15:00+01:00,17733.37807
2024-01-17 18:30:00+01:00,22333.374
2024-01-17 18:45:00+01:00,22120.03987
2024-01-17 19:00:00+01:00,18573.3716
2024-01-17 19:15:00+01:00,22800.03633
2024-01-17 19:30:00+01:00,30286.6984
2024-01-17 19:45:00+01:00,23853.36553
2024-01-17 20:00:00+01:00,21933.3658
2024-01-17 20:15:00+01:00,12573.36687
2024-01-17 20:30:00+01:00,13333.36627
2024-01-17 20:45:00+01:00,14580.03247
2024-01-17 21:00:00+01:00,15800.02813
2024-01-17 21:15:00+01:00,11066.693
2024-01-17 21:30:00+01:00,9600.022533
2024-01-17 21:45:00+01:00,8366.686
2024-01-17 22:00:00+01:00,7300.016933
2024-01-17 22:15:00+01:00,8000.011667
2024-01-17 22:30:00+01:00,6000.011133
2024-01-17 22:45:00+01:00,4100.011867
2024-01-17 23:00:00+01:00,2100.0126
2024-01-17 23:15:00+01:00,1100.012867
2024-01-17 23:30:00+01:00,1500.010533
2024-01-17 23:45:00+01:00,1200.008667
2024-01-18 00:00:00+01:00,0
2024-01-18 00:15:00+01:00,0
2024-01-18 00:30:00+01:00,0
2024-01-18 00:45:00+01:00,0
2024-01-18 01:00:00+01:00,0.0008
2024-01-18 01:15:00+01:00,0.001
2024-01-18 01:30:00+01:00,0.001
2024-01-18 01:45:00+01:00,0.001666667
2024-01-18 02:00:00+01:00,0.002
2024-01-18 02:15:00+01:00,0.002
2024-01-18 02:30:00+01:00,0.002
2024-01-18 02:45:00+01:00,0.002
2024-01-18 03:00:00+01:00,0.002
2024-01-18 03:15:00+01:00,0.002
2024-01-18 03:30:00+01:00,0.002
2024-01-18 03:45:00+01:00,0.002
2024-01-18 04:00:00+01:00,0.002533333
2024-01-18 04:15:00+01:00,0.003
2024-01-18 04:30:00+01:00,0.003
2024-01-18 04:45:00+01:00,0.003866667
2024-01-18 05:00:00+01:00,0.005
2024-01-18 05:15:00+01:00,0.007533333
2024-01-18 05:30:00+01:00,1000.010733
2024-01-18 05:45:00+01:00,3533.351267
2024-01-18 06:00:00+01:00,9533.3656
2024-01-18 06:15:00+01:00,11033.37067
2024-01-18 06:30:00+01:00,13700.03913
2024-01-18 06:45:00+01:00,12966.70267
2024-01-18 07:00:00+01:00,13733.3572
2024-01-18 07:15:00+01:00,16300.02233
2024-01-18 07:30:00+01:00,11240.027
2024-01-18 07:45:00+01:00,11000.03013
2024-01-18 08:00:00+01:00,12433.3634
2024-01-18 08:15:00+01:00,12033.3656
2024-01-18 08:30:00+01:00,8993.367067
2024-01-18 08:45:00+01:00,10200.03407
2024-01-18 09:00:00+01:00,11533.36807
2024-01-18 09:15:00+01:00,12500.03487
2024-01-18 09:30:00+01:00,14800.0298
2024-01-18 09:45:00+01:00,14153.36333
2024-01-18 10:00:00+01:00,11620.02993
2024-01-18 10:15:00+01:00,7086.697067
2024-01-18 10:30:00+01:00,10213.3594
2024-01-18 10:45:00+01:00,6986.694
2024-01-18 11:00:00+01:00,8366.692133
2024-01-18 11:15:00+01:00,8006.693933
2024-01-18 11:30:00+01:00,8046.6954
2024-01-18 11:45:00+01:00,9800.032133
2024-01-18 12:00:00+01:00,9186.7048
2024-01-18 12:15:00+01:00,6786.7094
2024-01-18 12:30:00+01:00,7886.708867
2024-01-18 12:45:00+01:00,7493.372333
2024-01-18 13:00:00+01:00,5600.036933
2024-01-18 13:15:00+01:00,6140.0324
2024-01-18 13:30:00+01:00,4753.364533
2024-01-18 13:45:00+01:00,2360.0322
2024-01-18 14:00:00+01:00,1500.033
2024-01-18 14:15:00+01:00,2300.0312
2024-01-18 14:30:00+01:00,4346.696
2024-01-18 14:45:00+01:00,4200.032867
2024-01-18 15:00:00+01:00,2466.7128
2024-01-18 15:15:00+01:00,10813.37767
2024-01-18 15:30:00+01:00,4766.713533
2024-01-18 15:45:00+01:00,7206.708533
2024-01-18 16:00:00+01:00,5066.6984
2024-01-18 16:15:00+01:00,5186.695867
2024-01-18 16:30:00+01:00,7906.697733
2024-01-18 16:45:00+01:00,3266.698267
2024-01-18 17:00:00+01:00,8880.032267
2024-01-18 17:15:00+01:00,13960.03327
2024-01-18 17:30:00+01:00,13906.70087
2024-01-18 17:45:00+01:00,6740.04
2024-01-18 18:00:00+01:00,5186.7132
2024-01-18 18:15:00+01:00,4166.7172
2024-01-18 18:30:00+01:00,7606.714733
2024-01-18 18:45:00+01:00,10600.04547
2024-01-18 19:00:00+01:00,12266.70613
2024-01-18 19:15:00+01:00,14493.3702
2024-01-18 19:30:00+01:00,11966.7064
2024-01-18 19:45:00+01:00,12853.37267
2024-01-18 20:00:00+01:00,10933.3728
2024-01-18 20:15:00+01:00,10640.03687
2024-01-18 20:30:00+01:00,15746.7
2024-01-18 20:45:00+01:00,20966.69427
2024-01-18 21:00:00+01:00,20033.35467
2024-01-18 21:15:00+01:00,19533.35027
2024-01-18 21:30:00+01:00,15433.35127
2024-01-18 21:45:00+01:00,9400.020867
2024-01-18 22:00:00+01:00,4300.0228
2024-01-18 22:15:00+01:00,4200.020933
2024-01-18 22:30:00+01:00,5100.015533
2024-01-18 22:45:00+01:00,4100.011467
2024-01-18 23:00:00+01:00,4500.009
2024-01-18 23:15:00+01:00,4000.008467
2024-01-18 23:30:00+01:00,1900.009733
2024-01-18 23:45:00+01:00,0.009533333
2024-01-19 00:00:00+01:00,0
2024-01-19 00:15:00+01:00,0
2024-01-19 00:30:00+01:00,0
2024-01-19 00:45:00+01:00,0
2024-01-19 01:00:00+01:00,0.0002
2024-01-19 01:15:00+01:00,0.001
2024-01-19 01:30:00+01:00,0.001
2024-01-19 01:45:00+01:00,0.002
2024-01-19 02:00:00+01:00,0.002
2024-01-19 02:15:00+01:00,0.002533333
2024-01-19 02:30:00+01:00,0.0034
2024-01-19 02:45:00+01:00,0.004666667
2024-01-19 03:00:00+01:00,0.0054
2024-01-19 03:15:00+01:00,0.006
2024-01-19 03:30:00+01:00,0.006
2024-01-19 03:45:00+01:00,0.006
2024-01-19 04:00:00+01:00,0.006
2024-01-19 04:15:00+01:00,0.006
2024-01-19 04:30:00+01:00,0.006
2024-01-19 04:45:00+01:00,0.006333333
2024-01-19 05:00:00+01:00,0.0074
2024-01-19 05:15:00+01:00,0.0082
2024-01-19 05:30:00+01:00,0.0104
2024-01-19 05:45:00+01:00,3300.0176
2024-01-19 06:00:00+01:00,10600.02933
2024-01-19 06:15:00+01:00,10766.70653
2024-01-19 06:30:00+01:00,11000.0434
2024-01-19 06:45:00+01:00,9866.704667
2024-01-19 07:00:00+01:00,7700.026667
2024-01-19 07:15:00+01:00,12366.6912
2024-01-19 07:30:00+01:00,12833.3616
2024-01-19 07:45:00+01:00,16000.03187
2024-01-19 08:00:00+01:00,16933.3632
2024-01-19 08:15:00+01:00,17860.03007
2024-01-19 08:30:00+01:00,19300.0316
2024-01-19 08:45:00+01:00,24400.03027
2024-01-19 09:00:00+01:00,20453.36667
2024-01-19 09:15:00+01:00,18253.36753
2024-01-19 09:30:00+01:00,12113.3688
2024-01-19 09:45:00+01:00,15493.36733
2024-01-19 10:00:00+01:00,14333.36447
2024-01-19 10:15:00+01:00,9200.028267
2024-01-19 10:30:00+01:00,9473.359533
2024-01-19 10:45:00+01:00,9366.692267
2024-01-19 11:00:00+01:00,8193.3604
2024-01-19 11:15:00+01:00,7760.029733
2024-01-19 11:30:00+01:00,7120.0312
2024-01-19 11:45:00+01:00,6900.034933
2024-01-19 12:00:00+01:00,7433.3726
2024-01-19 12:15:00+01:00,11033.372
2024-01-19 12:30:00+01:00,9566.706533
2024-01-19 12:45:00+01:00,9366.702933
2024-01-19 13:00:00+01:00,8086.700267
2024-01-19 13:15:00+01:00,8520.031667
2024-01-19 13:30:00+01:00,7940.031933
2024-01-19 13:45:00+01:00,3840.0352
2024-01-19 14:00:00+01:00,740.0369333
2024-01-19 14:15:00+01:00,2493.3682
2024-01-19 14:30:00+01:00,3413.3662
2024-01-19 14:45:00+01:00,3800.034267
2024-01-19 15:00:00+01:00,3066.711867
2024-01-19 15:15:00+01:00,8033.378667
2024-01-19 15:30:00+01:00,5206.712867
2024-01-19 15:45:00+01:00,5526.709
2024-01-19 16:00:00+01:00,3353.364867
2024-01-19 16:15:00+01:00,3953.361
2024-01-19 16:30:00+01:00,6140.0298
2024-01-19 16:45:00+01:00,9746.7
2024-01-19 17:00:00+01:00,5420.035733
2024-01-19 17:15:00+01:00,4780.038
2024-01-19 17:30:00+01:00,3786.7062
2024-01-19 17:45:00+01:00,4780.0452
2024-01-19 18:00:00+01:00,6620.050867
2024-01-19 18:15:00+01:00,9226.7198
2024-01-19 18:30:00+01:00,16340.05093
2024-01-19 18:45:00+01:00,27320.04367
2024-01-19 19:00:00+01:00,25326.70833
2024-01-19 19:15:00+01:00,19966.70867
2024-01-19 19:30:00+01:00,16213.3752
2024-01-19 19:45:00+01:00,10560.04253
2024-01-19 20:00:00+01:00,8833.3736
2024-01-19 20:15:00+01:00,8026.706533
2024-01-19 20:30:00+01:00,9240.0354
2024-01-19 20:45:00+01:00,11400.0324
2024-01-19 21:00:00+01:00,5193.3682
2024-01-19 21:15:00+01:00,4673.364867
2024-01-19 21:30:00+01:00,4300.026733
2024-01-19 21:45:00+01:00,2600.023867
2024-01-19 22:00:00+01:00,1600.021933
2024-01-19 22:15:00+01:00,3400.0184
2024-01-19 22:30:00+01:00,3100.016867
2024-01-19 22:45:00+01:00,4200.0124
2024-01-19 23:00:00+01:00,5400.009267
2024-01-19 23:15:00+01:00,3600.0084
2024-01-19 23:30:00+01:00,1400.007133
2024-01-19 23:45:00+01:00,0.007
2024-01-20 00:00:00+01:00,0
2024-01-20 00:15:00+01:00,0
2024-01-20 00:30:00+01:00,0
2024-01-20 00:45:00+01:00,0
2024-01-20 01:00:00+01:00,0
2024-01-20 01:15:00+01:00,0
2024-01-20 01:30:00+01:00,0
2024-01-20 01:45:00+01:00,0
2024-01-20 02:00:00+01:00,0
2024-01-20 02:15:00+01:00,0
2024-01-20 02:30:00+01:00,0.0004
2024-01-20 02:45:00+01:00,0.001
2024-01-20 03:00:00+01:00,0.001
2024-01-20 03:15:00+01:00,0.001
2024-01-20 03:30:00+01:00,0.001
2024-01-20 03:45:00+01:00,0.001533333
2024-01-20 04:00:00+01:00,0.002
2024-01-20 04:15:00+01:00,0.002
2024-01-20 04:30:00+01:00,0.002
2024-01-20 04:45:00+01:00,0.0026
2024-01-20 05:00:00+01:00,0.0038
2024-01-20 05:15:00+01:00,400.0044667
2024-01-20 05:30:00+01:00,1000.0066
2024-01-20 05:45:00+01:00,1666.6852
2024-01-20 06:00:00+01:00,6000.032267
2024-01-20 06:15:00+01:00,4733.374133
2024-01-20 06:30:00+01:00,9633.374
2024-01-20 06:45:00+01:00,4800.0416
2024-01-20 07:00:00+01:00,1600.0314
2024-01-20 07:15:00+01:00,6133.362267
2024-01-20 07:30:00+01:00,20733.36
2024-01-20 07:45:00+01:00,20866.6946
2024-01-20 08:00:00+01:00,18966.69413
2024-01-20 08:15:00+01:00,26000.02467
2024-01-20 08:30:00+01:00,21686.69613
2024-01-20 08:45:00+01:00,15533.3664
2024-01-20 09:00:00+01:00,15900.03427
2024-01-20 09:15:00+01:00,15333.36753
2024-01-20 09:30:00+01:00,9073.371067
2024-01-20 09:45:00+01:00,7600.0362
2024-01-20 10:00:00+01:00,4700.0372
2024-01-20 10:15:00+01:00,8700.035533
2024-01-20 10:30:00+01:00,8666.703
2024-01-20 10:45:00+01:00,6086.699467
2024-01-20 11:00:00+01:00,6180.0296
2024-01-20 11:15:00+01:00,5806.697333
2024-01-20 11:30:00+01:00,9693.361
2024-01-20 11:45:00+01:00,7386.699
2024-01-20 12:00:00+01:00,3720.042867
2024-01-20 12:15:00+01:00,7360.041667
2024-01-20 12:30:00+01:00,9546.707533
2024-01-20 12:45:00+01:00,8313.3696
2024-01-20 13:00:00+01:00,8626.699667
2024-01-20 13:15:00+01:00,4680.032733
2024-01-20 13:30:00+01:00,1553.3682
2024-01-20 13:45:00+01:00,4333.364733
2024-01-20 14:00:00+01:00,5720.0292
2024-01-20 14:15:00+01:00,3353.362
2024-01-20 14:30:00+01:00,1433.363
2024-01-20 14:45:00+01:00,4033.3646
2024-01-20 15:00:00+01:00,4500.044
2024-01-20 15:15:00+01:00,5593.379733
2024-01-20 15:30:00+01:00,5580.0466
2024-01-20 15:45:00+01:00,9220.0388
2024-01-20 16:00:00+01:00,6460.0292
2024-01-20 16:15:00+01:00,5486.693933
2024-01-20 16:30:00+01:00,4060.0294
2024-01-20 16:45:00+01:00,2486.698733
2024-01-20 17:00:00+01:00,4066.702
2024-01-20 17:15:00+01:00,10440.03647
2024-01-20 17:30:00+01:00,13833.3686
2024-01-20 17:45:00+01:00,7900.037533
2024-01-20 18:00:00+01:00,10833.379
2024-01-20 18:15:00+01:00,14033.38547
2024-01-20 18:30:00+01:00,12866.71793
2024-01-20 18:45:00+01:00,7033.383667
2024-01-20 19:00:00+01:00,11900.0442
2024-01-20 19:15:00+01:00,17233.37327
2024-01-20 19:30:00+01:00,20426.70507
2024-01-20 19:45:00+01:00,15873.37153
2024-01-20 20:00:00+01:00,14133.371
2024-01-20 20:15:00+01:00,17833.368
2024-01-20 20:30:00+01:00,16840.035
2024-01-20 20:45:00+01:00,11840.03373
2024-01-20 21:00:00+01:00,12533.3644
2024-01-20 21:15:00+01:00,9833.364667
2024-01-20 21:30:00+01:00,8333.361533
2024-01-20 21:45:00+01:00,8166.692533
2024-01-20 22:00:00+01:00,10233.35387
2024-01-20 22:15:00+01:00,9366.683
2024-01-20 22:30:00+01:00,9700.014133
2024-01-20 22:45:00+01:00,8300.013067
2024-01-20 23:00:00+01:00,5766.678467
2024-01-20 23:15:00+01:00,4900.012267
2024-01-20 23:30:00+01:00,3600.0124
2024-01-20 23:45:00+01:00,1800.0138
2024-01-21 00:00:00+01:00,0
2024-01-21 00:15:00+01:00,0
2024-01-21 00:30:00+01:00,0
2024-01-21 00:45:00+01:00,0
2024-01-21 01:00:00+01:00,0
2024-01-21 01:15:00+01:00,0
2024-01-21 01:30:00+01:00,0
2024-01-21 01:45:00+01:00,0
2024-01-21 02:00:00+01:00,0.0004
2024-01-21 02:15:00+01:00,0.001
2024-01-21 02:30:00+01:00,0.001
2024-01-21 02:45:00+01:00,0.001
2024-01-21 03:00:00+01:00,133.3347333
2024-01-21 03:15:00+01:00,0.002
2024-01-21 03:30:00+01:00,0.002
2024-01-21 03:45:00+01:00,0.0024
2024-01-21 04:00:00+01:00,0.003
2024-01-21 04:15:00+01:00,0.003
2024-01-21 04:30:00+01:00,0.003
2024-01-21 04:45:00+01:00,0.003066667
2024-01-21 05:00:00+01:00,0.004866667
2024-01-21 05:15:00+01:00,100.006
2024-01-21 05:30:00+01:00,2500.0062
2024-01-21 05:45:00+01:00,4466.679067
2024-01-21 06:00:00+01:00,5733.362333
2024-01-21 06:15:00+01:00,11500.03353
2024-01-21 06:30:00+01:00,11400.0382
2024-01-21 06:45:00+01:00,7333.3702
2024-01-21 07:00:00+01:00,4366.692
2024-01-21 07:15:00+01:00,3933.354867
2024-01-21 07:30:00+01:00,5266.694067
2024-01-21 07:45:00+01:00,8200.031867
2024-01-21 08:00:00+01:00,14266.69633
2024-01-21 08:15:00+01:00,18546.69493
2024-01-21 08:30:00+01:00,21166.69587
2024-01-21 08:45:00+01:00,16946.69953
2024-01-21 09:00:00+01:00,18626.6982
2024-01-21 09:15:00+01:00,19013.36413
2024-01-21 09:30:00+01:00,15140.03047
2024-01-21 09:45:00+01:00,11500.03133
2024-01-21 10:00:00+01:00,10666.69433
2024-01-21 10:15:00+01:00,5760.0278
2024-01-21 10:30:00+01:00,5093.359
2024-01-21 10:45:00+01:00,5320.023933
2024-01-21 11:00:00+01:00,8700.022
2024-01-21 11:15:00+01:00,9240.021667
2024-01-21 11:30:00+01:00,6100.024867
2024-01-21 11:45:00+01:00,7506.695667
2024-01-21 12:00:00+01:00,9666.697333
